number,barcode,product_name,store_number,store_name,category1,category2,category3,category4,price1,price2,sale_num,ware_house_inventory,jd_inventory,total_inventory
13050500301030 ,6972871850005 ,MORPHE·39色璀璨星眸眼影盘75.7g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,17色以上,174.5,349,0,95,49,144
13030100601003 ,8801046340738 ,AEKYUNG爱纪二十·水润焕颜粉饼（闪耀款） 13号浅肤色 12.5g*2,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,101,199,0,0,935,935
13010600211 ,4511413514481 ,DHC蝶翠诗·橄榄卸妆油200ml,116,深圳市盟客供应链科技有限公司,TC护肤,卸妆,面部卸妆,卸妆油,99,159,0,1168,685,1853
13010600211 ,4511413514481 ,DHC蝶翠诗·橄榄卸妆油200ml,100,广东快客电子商务有限公司,TC护肤,卸妆,面部卸妆,卸妆油,99,159,0,0,7,7
1303010060012 ,8801046314432 ,AEKYUNG爱纪二十·精华遮瑕粉底21号色 12.5g*2,100,广东快客电子商务有限公司,TC彩妆,底妆,粉底,气垫,97.5,179,0,0,48,48
13010200101001 ,6935778567391 ,CATKIN卡婷·CATKIN X 清平乐礼盒C01,116,深圳市盟客供应链科技有限公司,TC彩妆,彩妆套装,综合礼盒,综合礼盒,90.91,219,0,1,42,43
1302030010074 ,6971113330688 ,Chosungah22潮盛雅22·甜心炫彩染唇膏 哇苹果 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,71.1,129,0,0,12,12
1302030010339 ,6902395739739 ,Maybelline美宝莲·绝色持久唇膏 丝绒哑光 702 3.9g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,65.4,109,0,0,17,17
1302030010350 ,6902395739807 ,Maybelline美宝莲·绝色持久唇膏 丝绒哑光 807 3.9g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,65.4,109,0,0,21,21
1302030010348 ,6902395740193 ,Maybelline美宝莲·绝色持久唇膏 缎光 006 3.9g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,65.4,109,0,0,23,23
1302030010351 ,6902395740056 ,Maybelline美宝莲·绝色持久唇膏 缎光 510 3.9g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,65.4,109,0,0,6,6
1305050030083 ,6971555165725 ,ZEESEA滋色·花火夜璨十六色眼影盘01 1.2g*15+1.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,61.92,129,0,0,7,7
1305050030083 ,6971555165725 ,ZEESEA滋色·花火夜璨十六色眼影盘01 1.2g*15+1.5g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,61.92,129,0,0,50,50
1305050030085 ,6971555166104 ,ZEESEA滋色·花火夜璨十六色眼影盘03 1.2g*9+1.5g*7,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,61.92,129,0,0,128,128
1305050030070 ,6926799607135 ,Za姬芮·神采焦点眼影BK98 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,61.44,119,0,9,0,9
1305050030069 ,6926799607128 ,Za姬芮·神采焦点眼影RD47 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,61.44,119,0,9,0,9
1305050030067 ,6926799607104 ,Za姬芮·神采焦点眼影VI75 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,61.44,119,0,0,128,128
1302040010065 ,8858994475234 ,SIVANNA COLORS思薇娜·幽兰之情唇釉（5支装礼盒）5*5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,59.5,129,0,3,36,39
1303010070030 ,6971538079483 ,physicians formula斐式配方·元气盈透矿物散粉透亮P10948 12g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,定妆,散粉,58.05,119,0,0,65,65
2302010030013 ,8429420145047 ,ISDIN怡思丁·维生素元B5多效修复霜50G,116,深圳市盟客供应链科技有限公司,TC护肤,功能护肤,健康护理,万用膏,57.96,69.9,0,0,5,5
1305040020017 ,6926799608071 ,Za姬芮·睛羡恒采眼线液BK999深邃黑 0.5ml,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眼线,眼线液笔,56.64,109,0,0,79,79
1303010050030 ,8809387474457 ,Pramy柏瑞美·水光隔离霜1# 40ml,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,妆前,隔离霜,56.55,129.9,0,44,70,114
2302010030001 ,8809294556956 ,九朵云·焕彩面霜50g,116,深圳市盟客供应链科技有限公司,TC护肤,面霜/乳液,面霜,日霜,55.84,99,0,0,5,5
1303010060003 ,6958136629081 ,VOV薇欧薇·焕亮星辰水光气垫霜 1号亮肤色14G,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,55.5,99,0,18,12,30
1303010060004 ,6958136629098 ,VOV薇欧薇·焕亮星辰水光气垫霜 2号象牙色14G,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,55.5,99,0,54,43,97
1305010020005 ,4903335130182 ,dejavu黛佳碧·美睫浓翘睫毛膏 浓黑色7.2g,100,广东快客电子商务有限公司,TC彩妆,眼部,睫毛,卷翘睫毛膏,53.9,89.9,0,0,16,16
1305010030004 ,4903335130175 ,dejavu黛佳碧·美睫瞬密睫毛膏 漆黑色8g,100,广东快客电子商务有限公司,TC彩妆,眼部,睫毛,浓密睫毛膏,53.9,89.9,0,0,9,9
1305010060004 ,4903335110511 ,dejavu黛佳碧·菲贝薇美睫长翘睫毛膏 碳黑色7.2g,100,广东快客电子商务有限公司,TC彩妆,眼部,睫毛,纤长睫毛膏,53.9,89.9,0,0,6,6
1303020020064 ,6902395701552 ,MAYBELLINE美宝莲·定制腮红35 4.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,腮红,腮红粉,53.4,89,0,0,98,98
1303010080027 ,6972238110001 ,CAREMILLE珂曼·未来水凝啫喱粉底霜粉调亮白色 13g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,52,119,0,19,25,44
1303010080026 ,6972238110018 ,CAREMILLE珂曼·未来水凝啫喱粉底霜黄调自然色 13g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,52,119,0,81,15,96
13030200301001 ,4901008307725 ,CANMAKE肯美·花漾瑰丽造影粉01 6.3g,100,广东快客电子商务有限公司,TC彩妆,局部,高光,高光粉,51.94,95.9,0,0,96,96
13030200301001 ,4901008307725 ,CANMAKE肯美·花漾瑰丽造影粉01 6.3g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,高光,高光粉,51.94,95.9,0,173,0,173
1302030010097 ,6926799621698 ,Za姬芮·恒彩娇艳唇膏RD330 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,51.84,99,0,35,0,35
1302030010096 ,6926799621681 ,Za姬芮·恒彩娇艳唇膏RD365 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,51.84,99,0,31,0,31
1305040010017 ,6926799608057 ,Za姬芮·柔芯防水眼线笔BK999深邃黑 0.13g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眼线,眼线胶笔,51.84,99,0,0,69,69
1305010030006 ,6926799607142 ,Za姬芮·炫长绝密睫毛膏小黑媚 9g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,睫毛,浓密睫毛膏,51.84,99,0,255,0,255
1303010040062 ,6971113330022 ,Chosungah22潮盛雅22·多效保湿精华粉凝露 1号 亮米色,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,粉底液,50,99,0,0,206,206
1303010040063 ,6971113330039 ,Chosungah22潮盛雅22·多效保湿精华粉凝露 2号 自然色,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,粉底液,50,99,0,0,221,221
1303010050025 ,8809485975412 ,UNNY悠宜·多重防护修颜隔离霜01 30g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,妆前,隔离霜,49.5,119,0,0,5,5
1303010050025 ,8809485975412 ,UNNY悠宜·多重防护修颜隔离霜01 30g,100,广东快客电子商务有限公司,TC彩妆,底妆,妆前,隔离霜,49.5,119,0,0,7,7
1303010050026 ,8809485975429 ,UNNY悠宜·多重防护修颜隔离霜02 30g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,妆前,隔离霜,49.5,119,0,0,8,8
13050500301057 ,6957317609539 ,Front Cover·北极星系列十色眼影盘（幻光圣保罗）5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,49,109,0,82,117,199
13050500301058 ,6957317609553 ,Front Cover·北极星系列十色眼影盘（星辰伦敦眼）5g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,49,109,0,78,168,246
13020100101001 ,6957317609614 ,Front Cover·裸肌护唇精华蜜(升级版）11ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇部护理,唇部去角质,49,139,0,79,161,240
13010300421 ,4901417628916 ,肌美精·渗透保湿面膜25ML*5,116,深圳市盟客供应链科技有限公司,TC面膜,盒装面膜,美白焕肤,美白焕肤,49,59.9,0,33,0,33
1305040010007 ,4903335130465 ,dejavu黛佳碧·新美瞳眼线笔 旋出式眼线胶笔 漆黑色0.14g,100,广东快客电子商务有限公司,TC彩妆,眼部,眼线,眼线胶笔,48.4,79.9,0,0,5,5
1305020010035 ,4903335111945 ,dejavu黛佳碧·自然持妆眉笔浅咖啡色0.165g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,48.4,79.9,0,0,6,6
1303020010041 ,8806190718082 ,I'M MEME· 我爱四格粉盒 002 高光盒子,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,组合盘,组合盘,47.94,99,0,0,709,709
1303020040033 ,8809485973432 ,UNNY悠宜·六色遮瑕盘 2g*6,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,遮瑕,遮瑕膏,47.85,139,0,0,8,8
1301010010004 ,41507070035 ,THAYERS津尔氏·金缕梅玫瑰花瓣爽肤水355ML,100,广东快客电子商务有限公司,TC护肤,化妆水,功能性化妆水,功能性化妆水,47.5,79.9,0,0,23,23
1301010010004 ,41507070035 ,THAYERS津尔氏·金缕梅玫瑰花瓣爽肤水355ML,116,深圳市盟客供应链科技有限公司,TC护肤,化妆水,功能性化妆水,功能性化妆水,47.5,79.9,0,529,1297,1826
1301010010017 ,4560202021600 ,EstheDew伊特露·樱花美容化妆水500ML,100,广东快客电子商务有限公司,TC护肤,化妆水,补水保湿化妆水,补水保湿化妆水,47.38,79.9,0,0,9,9
13050200101029 ,6926799623890 ,Za姬芮·柔芯旋彩眉笔BR611（2020外包装强化）0.17g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,47.04,99,0,8,106,114
13050200101030 ,6926799623906 ,Za姬芮·柔芯旋彩眉笔BR631（2020外包装强化）0.17g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,47.04,99,0,15,154,169
1305020010044 ,6926799608033 ,Za姬芮·柔芯旋彩眉笔GY951烟灰色 0.17g,100,广东快客电子商务有限公司,TC彩妆,眼部,眉笔,极细眉笔,47.04,89.9,0,0,5,5
13050200101031 ,6926799623913 ,Za姬芮·柔芯旋彩眉笔GY951（2020外包装强化）0.17g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼部,眉笔,极细眉笔,47.04,99,0,45,112,157
1305050030098 ,6954496906343 ,CHIOTURE稚优泉·灿若星河14色眼影01 10g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,45,119.9,0,0,101,101
1305050030099 ,6954496906909 ,CHIOTURE稚优泉·灿若星河14色眼影02 10g,100,广东快客电子商务有限公司,TC彩妆,眼影,多色眼影,9-16色,45,119.9,0,0,40,40
1305050030099 ,6954496906909 ,CHIOTURE稚优泉·灿若星河14色眼影02 10g,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,9-16色,45,119.9,0,0,66,66
13030200301003 ,6972310700106 ,JUNO&CO·魅色高光多用修容盘 树莓派对 11.2g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,组合盘,组合盘,45,99,0,0,387,387
1302010040262 ,194360000159 ,MOOD EDITING cosmetics珂渼迪·真我丝雾润彩唇釉 05去，亲他2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,45,99,0,2,14,16
1302010040263 ,194360000166 ,MOOD EDITING cosmetics珂渼迪·真我丝雾润彩唇釉 06灵光一闪2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,45,99,0,5,0,5
1302010040264 ,194360000173 ,MOOD EDITING cosmetics珂渼迪·真我丝雾润彩唇釉 07大女孩2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,45,99,0,0,16,16
1302010040265 ,194360000180 ,MOOD EDITING cosmetics珂渼迪·真我丝雾润彩唇釉 08派对过后2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,45,99,0,7,0,7
1302010040259 ,194360000128 ,MOOD EDITING cosmetics珂渼迪·真我持久莹彩唇彩 02截稿日2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,45,99,0,0,15,15
1302010040158 ,6971538070220 ,physicians formula斐式配方·元气盈润丝绒唇釉玫瑰豆沙P10022 7ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,44.55,89.9,0,0,268,268
1302010040160 ,6971538075867 ,physicians formula斐式配方·元气盈润丝绒唇釉盛装节日P10586 7ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,44.55,89.9,0,0,144,144
1302010040157 ,6971538070176 ,physicians formula斐式配方·元气盈润丝绒唇釉豆沙粉P10017 7ml,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,哑光唇釉,44.55,89.9,0,0,19,19
1302010040157 ,6971538070176 ,physicians formula斐式配方·元气盈润丝绒唇釉豆沙粉P10017 7ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,44.55,89.9,0,0,259,259
99040102381 ,4712382806243 ,Biocrown百匡·橄榄卸妆油250ML,100,广东快客电子商务有限公司,TC护肤,卸妆,面部卸妆,卸妆油,43.84,89.9,0,0,22,22
1302100030004 ,6971113340748 ,16布兰德·少女杂志百变眼影3号2G,116,深圳市盟客供应链科技有限公司,TC彩妆,眼影,多色眼影,2-8色,43.4,69.9,0,0,9,9
13020100189 ,8809402285402 ,too cool for school涂酷·格子魔力唇彩#12 4.8ml,100,广东快客电子商务有限公司,TC彩妆,唇部,唇釉,亮面唇釉,42.72,79.9,0,0,10,10
13020100195 ,8809402285426 ,too cool for school涂酷·格子魔力唇彩#14 4.8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,42.72,79.9,0,0,22,22
1303010040028 ,8809402280643 ,too cool for school涂酷·格子魔力唇彩#5 4.8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,42.72,79.9,0,100,19,119
13020100186 ,8809402283941 ,too cool for school涂酷·格子魔力唇彩#8 4.8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,42.72,79.9,0,100,191,291
13020100187 ,8809402283958 ,too cool for school涂酷·格子魔力唇彩#9 4.8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,亮面唇釉,42.72,79.9,0,0,6,6
1305040010002 ,4549339701227 ,LB艾瑞碧·媚姿晶钻啫喱眼线胶笔 珠光巧克力棕0.1G,100,广东快客电子商务有限公司,TC彩妆,眼部,眼线,眼线胶笔,41.58,79.9,0,0,5,5
1302030010316 ,6921623737378 ,Pramy柏瑞美·梦幻星河波光口红5# 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,40.68,89.9,0,5,0,5
1302030010317 ,6921623737453 ,Pramy柏瑞美·梦幻星河波光口红6# 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,40.68,89.9,0,15,0,15
1302030010108 ,6921623737132 ,Pramy柏瑞美·梦幻星河波光口红T03 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,40.68,89.9,0,95,7,102
1302030010109 ,6921623737149 ,Pramy柏瑞美·梦幻星河波光口红T04 3.5g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,40.68,89.9,0,5,3,8
1302030020024 ,4901008309514 ,CANMAKE肯美·丝润丰润唇膏02 2.7g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,淡彩,淡彩,40.28,75.9,0,0,27,27
1302030020024 ,4901008309514 ,CANMAKE肯美·丝润丰润唇膏02 2.7g,100,广东快客电子商务有限公司,TC彩妆,唇部,淡彩,淡彩,40.28,75.9,0,0,6,6
1302030020029 ,4901008309576 ,CANMAKE肯美·丝润丰润唇膏10 2.7g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,淡彩,淡彩,40.28,75.9,0,2,11,13
1303020040040 ,8809387478059 ,Pramy柏瑞美·柔雾遮瑕液2# 1.8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,遮瑕,遮瑕液,40.27,89.9,0,1,5,6
13010200241 ,4902806314540 ,Bifesta缤若诗·美肌卸妆液-透亮300ML,100,广东快客电子商务有限公司,TC护肤,卸妆,面部卸妆,卸妆水,40,69.9,0,0,40,40
13030400101005 ,6957317609591 ,Front Cover·定情水保湿定妆喷雾 30g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,定妆,定妆喷雾,40,79.9,0,29,0,29
1303010040017 ,6971538071067 ,Wet n wild·聚光灯气垫粉底液象牙白P106A 15g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,39.6,79.9,0,415,338,753
1302030010335 ,6971419432680 ,SO COOL SO ME · 出街不会输的口红 26#SL-26 大众情人 3g,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,39.5,79.9,0,0,5,5
1302030010336 ,6971419432741 ,SO COOL SO ME · 出街不会输的口红 32#ML-05 狂想 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,204,872,1076
1302030010330 ,6971419432475 ,SO COOL SO ME · 出街不会输的口红 5#SL-05 信仰者 3g,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,亮面口红,39.5,79.9,0,0,5,5
1303020010089 ,6971419433403 ,SO COOL SO ME · 让自拍自带星光颊彩 3# HL-06魔法之域 7g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,高光,高光粉,39.5,79.9,0,0,1064,1064
13020300101109 ,6971419432826 ,SO COOL SO ME·  出街不会输的口红  40#ML-13 高手  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,0,1300,1300
13020300101107 ,6971419432550 ,SO COOL SO ME·  出街不会输的口红 13#SL-13  布达佩斯  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,39.5,79.9,0,0,892,892
13020300101108 ,6971419432758 ,SO COOL SO ME·  出街不会输的口红 33#ML-06 大师  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,0,1201,1201
13020300101106 ,6971419432765 ,SO COOL SO ME·  出街不会输的口红 34#ML-07喜剧  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,588,743,1331
13020300101110 ,6971419432833 ,SO COOL SO ME·  出街不会输的口红 41#ML-14 追光  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,492,789,1281
13020300101105 ,6971419432734 ,SO COOL SO ME· 出街不会输的口红 31#ML-04 偏爱  3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,39.5,79.9,0,522,637,1159
13020100401096 ,6957317629414 ,Front Cover·隐秘力量润泽锁色唇釉041 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,78,23,101
13020100401097 ,6957317629438 ,Front Cover·隐秘力量润泽锁色唇釉043 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,80,79,159
13020100401098 ,6957317629445 ,Front Cover·隐秘力量润泽锁色唇釉044 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,78,81,159
13020100401099 ,6957317629452 ,Front Cover·隐秘力量润泽锁色唇釉045 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,80,26,106
13020100401100 ,6957317629483 ,Front Cover·隐秘力量润泽锁色唇釉048 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,78,18,96
13020100401101 ,6957317629490 ,Front Cover·隐秘力量润泽锁色唇釉049 6ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,139,0,77,26,103
1302010040075 ,850004968918 ,Moontea·亮采丝绒唇釉01#茶蘼绽放 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,85,0,85
1302010040076 ,850004968925 ,Moontea·亮采丝绒唇釉02#被迷住 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,650,0,650
1302010040077 ,850004968932 ,Moontea·亮采丝绒唇釉03#假正经 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,180,0,180
1302010040078 ,850004968949 ,Moontea·亮采丝绒唇釉04#蔻花小姐 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,574,0,574
1302010040079 ,850004968956 ,Moontea·亮采丝绒唇釉05#血月暮色 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,0,28,28
1302010040081 ,850004968970 ,Moontea·亮采丝绒唇釉07#古着英特吉 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,834,0,834
1302010040082 ,850004968987 ,Moontea·亮采丝绒唇釉08#私人絮语 8ml,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,唇釉,哑光唇釉,39,59.9,0,15,0,15
1303010050028 ,6926799609887 ,Za姬芮·新焕真皙美白隔离霜 35g,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,妆前,隔离霜,38.75,69.9,0,244,135,379
1303010050028 ,6926799609887 ,Za姬芮·新焕真皙美白隔离霜 35g,100,广东快客电子商务有限公司,TC彩妆,底妆,妆前,隔离霜,38.75,69.9,0,0,130,130
13021300061 ,6944635142282 ,MISSHA谜尚·水感润采气垫BB粉凝霜23号15G,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,粉底,气垫,38.58,69.9,0,70,0,70
1302030010014 ,8859178714651 ,Mistine蜜丝婷·爱慕纯漾鎏金口红05号3.4G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,38.27,79.9,0,0,10,10
1302030010015 ,8859178714668 ,Mistine蜜丝婷·爱慕纯漾鎏金口红06号3.4G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,38.27,79.9,0,0,12,12
1302030010016 ,8859178714675 ,Mistine蜜丝婷·爱慕纯漾鎏金口红07号3.4G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,38.27,79.9,0,0,9,9
1302030010017 ,8859178714774 ,Mistine蜜丝婷·爱慕纯漾鎏金口红09号3.4G,100,广东快客电子商务有限公司,TC彩妆,唇部,口红,哑光口红,38.27,79.9,0,0,12,12
13020300101180 ,6957317629018 ,Front Cover·星系之吻螺旋唇膏001 2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,38,129,0,82,54,136
1303010040046 ,6971053257021 ,Judydoll橘朵·沁润柔光粉底液#23 30g,100,广东快客电子商务有限公司,TC彩妆,底妆,粉底,粉底液,38,59.9,0,0,7,7
1303010040047 ,6971053259148 ,Judydoll橘朵·沁润柔光粉底液#25 30g,100,广东快客电子商务有限公司,TC彩妆,底妆,粉底,粉底液,38,59.9,0,0,12,12
22040300101003 ,8809635330146 ,RNW如薇·植萃舒缓净肤面贴膜 27ml*10片,116,深圳市盟客供应链科技有限公司,TC面膜,盒装面膜,控油祛痘,控油祛痘,38,69.9,0,0,42,42
1303010050002 ,6958136632630 ,VOV薇欧薇·美图盈润隔离霜绿色30G,116,深圳市盟客供应链科技有限公司,TC彩妆,底妆,妆前,隔离霜,38,89.9,0,10,33,43
1302010050004 ,6926799609528 ,Za姬芮·新焕真皙美白隔离霜35G,100,广东快客电子商务有限公司,TC彩妆,底妆,妆前,隔离霜,37.44,59.9,0,1,5,6
2302010060002 ,8809458841935 ,SNP爱神菲·海洋燕窝补水去角质凝胶150ML,116,深圳市盟客供应链科技有限公司,TC护肤,功能护肤,祛角质,祛角质,36.1,69.9,0,0,782,782
13020300101173 ,6957317629063 ,Front Cover·大理石星沙润泽唇膏006 2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,36,129,0,53,40,93
13020300101175 ,6957317629094 ,Front Cover·大理石星沙润泽唇膏009 2.8g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,亮面口红,36,129,0,55,60,115
1302030010310 ,6971014620031 ,POP KIT · 欲望仙境唇膏#701烈火玫瑰 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,48,30,78
1302030010295 ,6971014620048 ,POP KIT · 欲望仙境唇膏#703诱惑梅子 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,55,30,85
1302030010296 ,6971014620062 ,POP KIT · 欲望仙境唇膏#705甜吻西柚 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,72,0,72
1302030010297 ,6971014620055 ,POP KIT · 欲望仙境唇膏#707叛逆蔷薇 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,0,20,20
1302030010298 ,6971014620260 ,POP KIT · 欲望仙境唇膏#709烂漫山莓 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,59,26,85
1302030010299 ,6971014620345 ,POP KIT · 欲望仙境唇膏#711焦糖拿铁 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,19,30,49
1302030010300 ,6971014620543 ,POP KIT · 欲望仙境唇膏#712香馥豆沙 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,28,30,58
1302030010301 ,6971014620550 ,POP KIT · 欲望仙境唇膏#713热恋番茄 3g,116,深圳市盟客供应链科技有限公司,TC彩妆,唇部,口红,哑光口红,35.2,69.9,0,63,36,99
13030200301010 ,6957317629605 ,Front Cover·北极星系列马赛克立体柔光修容粉 5g,116,深圳市盟客供应链科技有限公司,TC彩妆,局部,阴影,阴影粉,35,79.9,0,0,182,182
